gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_Fiber optic,InternetService_No,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
1,0,0,0,-1.2706785483749141,0,0,1,0,0,0,0,0,0,0,-1.1571163178580368,-0.9865378136422039,0,0,0,0,1,0
1,0,0,1,-0.2915542152987356,1,0,0,1,0,1,0,0,1,1,-0.3289766832348913,-0.43754180143262544,0,0,1,0,0,0
1,1,1,0,1.1363354371040248,1,1,0,0,1,0,1,1,1,1,1.1956667084757286,1.6771218384638114,1,0,1,0,0,0
0,1,0,0,-1.1074911595288843,1,0,0,0,0,0,1,1,0,1,0.8924043070644361,-0.8001202668540673,1,0,0,1,0,1
0,0,1,1,1.625897603642114,0,0,1,1,1,1,0,0,2,0,-0.6455693000928342,0.3942885023192732,0,0,1,0,0,0
0,0,1,1,0.1980079512393537,1,0,0,0,0,0,0,0,1,0,-1.4937042578859552,-0.6991968218500338,0,1,1,0,0,0
0,0,1,0,-0.2099605208757207,1,0,0,0,0,0,0,0,2,0,-1.5020356425401116,-0.7686843675743243,0,1,0,0,0,0
0,0,0,0,-0.985100617894362,0,0,1,0,0,0,0,0,0,1,-1.1387872716188927,-0.8992676723507707,0,0,0,1,0,1
0,0,0,1,-0.8627100762598398,1,1,0,0,0,0,0,1,0,0,0.719111506257983,-0.603224086972683,1,0,0,1,0,0
0,1,0,0,1.5035070620075917,1,0,0,0,0,0,0,0,2,0,-1.4770414885776424,-0.39760311301153956,0,1,1,0,0,0
1,0,1,1,-1.1890848539518992,1,1,0,0,0,0,0,1,0,1,0.6707894752638759,-0.8822176930804017,1,0,0,0,0,1
1,0,1,1,-1.1074911595288843,1,0,0,1,0,1,1,1,0,1,1.1506772313432843,-0.7933269157385296,1,0,0,0,1,1
0,0,0,0,-0.005976284818183508,1,1,0,0,0,0,0,1,0,1,0.700782460018839,0.1831618058854064,1,0,0,0,0,0
1,0,0,0,-0.2915542152987356,1,0,0,0,0,0,0,0,2,0,-1.4937042578859552,-0.7888202154886794,0,1,1,0,0,0
0,0,1,1,1.05474174268101,1,0,0,1,0,1,1,1,1,1,0.35253058147510175,0.9097839693218376,0,0,1,0,0,0
1,1,0,0,0.5651795761429206,1,1,0,1,1,0,1,1,0,1,1.3273025860113998,1.1597837304723921,1,0,0,1,0,0
0,0,1,1,-0.37314790972175044,1,0,0,0,0,0,0,0,1,0,-1.498703088678449,-0.8058257937713652,0,1,0,0,1,0
1,0,0,1,1.4219133675845768,1,1,0,1,0,1,1,1,2,1,1.3123060936339181,2.125594014558506,1,0,0,1,0,0
0,0,1,0,0.1980079512393537,1,0,0,0,1,1,0,1,0,1,0.8574124915169788,0.5183892628939646,1,0,0,1,0,0
1,1,0,0,-1.2298817011634067,1,0,0,0,0,0,0,0,0,1,-0.6772285617786287,-0.9601636269583518,0,0,0,1,0,0
0,0,1,0,0.5243827289314132,1,0,1,1,1,0,1,1,1,0,0.4725025204949536,0.597511822945521,0,0,0,0,0,0
1,0,0,0,-0.25075736808722815,1,0,0,0,0,0,1,1,0,1,0.8057579066612094,0.010020154414562216,1,0,0,0,0,1
0,0,0,0,-0.7403195346253174,0,0,0,0,1,0,1,1,0,1,-0.4622788377013936,-0.6833456692471126,0,0,0,1,0,1
0,0,0,0,0.5651795761429206,0,0,1,0,1,1,1,1,2,1,-0.12902345153513786,0.2848844686677384,0,0,0,0,0,0
1,0,0,1,-0.4139447569332579,1,0,0,0,0,0,0,0,0,1,-1.468710103923486,-0.7911956683297335,0,1,0,1,0,0
0,1,1,0,0.5243827289314132,1,1,0,1,1,1,1,0,1,1,1.1356807389658028,1.0096861916091562,1,0,0,0,0,0
1,1,0,0,0.4019921872968909,1,1,0,0,0,0,1,0,0,1,0.6674569214022135,0.5725806683613744,1,0,0,1,0,1
0,0,1,0,1.1771322843155323,1,1,1,0,1,1,0,1,2,0,0.35752941226759527,1.1000422015445757,0,0,1,0,0,0
1,0,1,1,1.625897603642114,1,1,1,0,1,1,1,1,2,1,1.5272558177111533,2.5783952869523175,1,0,0,0,0,0
1,1,0,0,-1.2706785483749141,1,0,1,0,1,0,0,0,0,1,-0.29398486768743454,-0.9750379578322415,0,0,0,1,0,1
0,0,0,0,0.1980079512393537,1,0,0,1,0,0,1,1,0,1,1.049034338562576,0.6194015098733646,1,0,1,0,0,0
1,0,1,1,-1.0258974651058694,1,1,0,0,0,0,0,0,0,0,-0.5272636380038136,-0.8444990540434785,0,0,0,1,0,0
1,0,1,0,1.5851007564306066,1,1,0,0,0,0,0,0,2,1,-1.3404067802494775,-0.23371906747265364,0,1,1,0,0,0
0,0,1,1,0.8507575066234727,1,0,0,0,0,0,0,0,1,0,-1.4803740424393048,-0.5255445590208323,0,1,1,0,0,0
1,0,0,0,1.1771322843155323,1,0,0,0,0,0,0,0,1,0,-1.505368196401774,-0.40646111005434854,0,1,0,0,0,0
1,0,1,1,1.05474174268101,1,0,0,0,0,0,0,0,1,1,-0.6838936695019536,0.0716043243312339,0,0,0,0,1,0
0,0,1,0,-0.6587258402023025,1,1,0,0,0,0,0,0,0,1,0.3591956891984269,-0.47170836145488837,1,0,0,1,0,0
1,0,1,1,-0.37314790972175044,1,1,1,0,1,1,1,0,2,1,0.4175153817775217,-0.2186227316603477,0,0,0,0,0,0
0,0,1,1,0.6875701177774429,0,0,1,0,0,0,0,1,0,1,-0.8471888087234188,-0.18365695385978617,0,0,0,1,0,0
1,1,1,0,1.2179291315270397,1,0,1,0,1,1,1,1,2,1,0.5108268899040732,1.1402028949040777,0,0,1,0,0,0
1,1,0,0,-1.2706785483749141,1,0,0,0,0,0,1,0,0,1,0.48583273594160403,-0.9646481267143604,1,0,0,1,0,1
0,0,0,0,-1.0258974651058694,1,1,0,1,0,0,1,1,0,1,1.1723388314440906,-0.7008840593819974,1,0,0,1,0,1
1,0,0,0,-0.5771321457792876,1,0,0,0,0,0,0,0,0,0,-1.498703088678449,-0.8258950402041955,0,1,0,0,1,0
1,1,1,0,1.5851007564306066,1,0,1,1,1,1,1,0,2,1,1.1590086159974406,2.182960090645268,1,0,0,1,0,0
0,0,0,0,-0.25075736808722815,1,1,1,1,0,0,1,0,0,1,0.9257298456810616,0.04352069962157653,1,0,1,0,0,0
0,0,0,1,-1.2706785483749141,1,0,0,0,0,0,0,0,0,1,-1.510367027194268,-0.9912443183366286,0,1,0,0,1,0
1,0,0,0,-1.2298817011634067,1,0,0,0,0,0,0,0,0,1,-1.4870391501626299,-0.9816537049970461,0,1,0,0,1,0
1,0,1,1,-0.5363352985677802,1,0,0,0,0,0,0,0,2,0,-1.4820403193701361,-0.8276710797115256,0,1,0,0,1,0
1,0,1,1,-0.6587258402023025,1,0,0,0,0,0,0,0,2,0,-1.4970368117476176,-0.8659225306006479,0,1,0,0,1,0
0,0,0,0,0.8507575066234727,0,0,1,1,0,0,0,1,0,1,-0.6105774845453775,0.13101284585142595,0,0,0,0,0,0
0,0,0,0,-0.5363352985677802,0,0,0,0,1,0,1,0,0,1,-0.8321923163459375,-0.6741990657843626,0,0,0,1,0,1
0,0,0,0,0.7283669649889504,1,0,0,0,0,0,0,0,1,0,-1.4820403193701361,-0.5606657402782853,0,1,1,0,0,0
0,0,0,0,-1.0666943123173769,1,0,0,0,0,0,0,0,0,0,-1.4653775500618234,-0.9512834294217012,0,1,0,0,1,0
1,0,1,0,1.4219133675845768,1,1,1,1,1,0,0,1,1,0,0.3491980276134389,1.2488521117649969,0,0,0,0,1,0
1,0,1,1,-0.37314790972175044,1,1,1,0,0,0,0,0,1,0,0.5741454132756615,-0.19577842349731425,1,0,1,0,0,0
0,0,0,0,-0.5771321457792876,1,0,0,0,1,1,0,0,0,0,-0.3139801908574097,-0.5300068582829993,0,0,1,0,0,0
1,0,1,1,-1.1074911595288843,1,0,0,0,0,0,0,0,0,0,-0.6605657924703159,-0.9019317316117659,0,0,0,0,1,0
1,1,1,0,0.8507575066234727,1,1,0,0,0,0,1,1,1,1,1.0407029539084196,1.2274508357016691,1,0,1,0,0,0
0,0,0,0,-1.1482880067403918,1,0,0,0,0,0,0,0,0,0,-1.5203646887792555,-0.96478132967741,0,1,0,0,1,0
0,1,1,0,-0.12836682645270583,1,1,0,0,0,0,1,1,0,1,0.994047199845144,0.17843310069713994,1,0,0,1,0,1
0,0,1,1,0.7691638122004578,1,1,1,1,0,1,1,1,1,0,1.5139256022645027,1.5250040546609873,1,0,1,0,0,0
0,0,1,1,0.5651795761429206,1,0,0,0,0,0,0,0,1,1,-1.4803740424393048,-0.6243589571099114,0,1,0,0,0,0
1,0,1,0,-0.8219132290483323,1,0,0,0,0,0,0,0,2,1,-1.4853728732317988,-0.8823508960434514,0,1,0,1,0,0
0,0,0,1,-0.4139447569332579,1,1,0,1,0,0,1,0,0,1,0.8157555682461969,-0.1342608550621675,1,0,1,0,0,0
1,0,0,0,-1.2706785483749141,0,0,0,0,0,0,1,0,0,1,-0.9971537324982339,-0.9844065662334079,0,0,0,1,0,1
0,0,0,0,-1.2298817011634067,1,0,0,0,0,0,0,0,0,1,0.17257267294532347,-0.9346996605220064,1,0,0,1,0,0
0,0,1,0,-0.12836682645270583,1,1,1,1,0,0,0,0,0,1,0.6607918136788883,0.09560305817403188,1,0,0,1,0,1
1,0,1,1,1.625897603642114,1,1,1,1,1,1,1,1,2,1,0.9540565535051932,1.9701461566794378,0,0,0,0,0,0
1,0,1,1,0.5651795761429206,1,0,0,0,0,0,0,0,2,0,-1.5070344733326053,-0.5743856454724103,0,1,1,0,0,0
0,1,1,0,1.625897603642114,1,1,1,1,1,1,1,1,2,1,1.713878833964256,2.732044904830213,1,0,0,0,0,0
1,0,1,1,0.6467732705659355,0,0,1,0,1,0,0,1,1,0,-0.6539006847469906,-0.02463481647221643,0,0,1,0,0,0
1,0,0,0,-0.7811163818368249,0,0,0,0,0,0,0,1,0,1,-0.9838235170515838,-0.8017409029045061,0,0,0,1,0,1
1,1,0,0,-0.7811163818368249,1,0,0,0,1,0,0,0,0,1,0.32253759672013854,-0.5822890212800294,1,0,0,1,0,1
1,0,0,0,-0.16916367366421325,0,0,0,0,1,1,0,0,0,1,-0.9621619169507771,-0.5729426133727046,0,0,0,0,1,0
0,0,0,0,-0.9035069234713472,1,1,0,0,0,0,0,0,0,1,-1.3537369956961276,-0.8992232713630874,0,1,0,1,0,0
0,1,1,0,1.5035070620075917,1,1,0,1,0,0,1,0,0,1,0.8440822760703289,1.7278055659042442,1,0,0,1,0,1
1,0,0,0,-1.2298817011634067,1,0,0,0,1,0,0,0,0,1,0.3725259046450769,-0.9284391212586677,1,0,0,1,0,1
0,0,0,0,-1.2706785483749141,1,0,0,0,0,0,0,1,0,1,0.4874990128724352,-0.9646259262205187,1,0,0,1,0,1
1,0,1,1,-0.2099605208757207,1,1,0,0,0,0,0,0,2,0,-1.3370742263878148,-0.6615003833069523,0,1,0,1,0,0
1,0,1,0,0.03482056239332393,1,1,0,0,1,1,0,1,0,1,1.012376246084288,0.33583460203427096,1,0,1,0,0,0
1,0,0,0,0.605976423354428,1,0,1,0,0,0,0,0,0,0,0.36086196612925814,0.5742457053994965,1,0,1,0,0,0
0,1,0,0,-0.69952268741381,1,1,0,0,0,0,0,0,0,0,0.3675270738525833,-0.4906897836894789,1,0,0,1,0,1
0,1,1,0,1.5035070620075917,1,1,0,1,1,1,1,1,2,1,1.4589384635470708,2.2495393716763057,1,0,0,0,0,1
0,0,0,0,1.0955385898925174,1,1,0,0,1,0,0,0,2,0,-0.3489720064048667,0.3837876687321839,0,0,1,0,0,0
1,0,1,0,-0.2915542152987356,1,1,0,1,0,0,0,0,0,0,-0.3506382833356979,-0.3901881480684363,0,0,0,1,0,0
0,0,1,1,-1.2298817011634067,1,0,0,0,0,0,1,1,0,1,0.8307520606236786,-0.917427676313221,1,0,0,0,0,1
0,0,0,0,-1.2706785483749141,1,0,0,0,0,0,0,0,0,1,-0.6555669616778218,-0.9798554649958745,0,0,0,0,1,0
0,0,1,1,1.625897603642114,1,1,1,1,1,1,1,1,2,0,0.8407497222086661,1.9141787117046976,0,0,1,0,0,0
1,0,1,1,0.6875701177774429,1,0,0,1,1,0,1,1,1,0,0.4458420896016532,0.6981688620234549,0,0,1,0,0,0
1,1,1,0,1.1363354371040248,1,1,0,1,0,0,0,1,0,0,0.8274195067620161,1.3510409849180034,1,0,0,1,0,0
1,0,0,0,-0.69952268741381,1,0,1,0,0,0,1,0,0,0,0.719111506257983,-0.43583236340682013,1,0,0,1,0,1
0,0,1,1,1.4627102147960842,1,1,0,0,0,0,0,0,2,0,-1.2954173031170328,-0.25114645513833034,0,1,0,0,1,0
1,0,0,0,-0.69952268741381,1,1,0,1,0,0,0,0,0,1,0.504161782180748,-0.5061413274032509,1,0,0,1,0,1
1,0,1,0,-1.1074911595288843,1,0,0,0,0,0,0,0,0,1,0.14424596512119192,-0.8437442372528631,1,0,0,1,0,0
1,0,0,0,1.4219133675845768,1,1,0,0,0,0,0,0,2,1,-1.3004161339095266,-0.20488062597238108,0,1,0,0,0,0
0,0,0,0,-0.9035069234713472,1,0,0,0,0,0,0,0,0,0,0.1842366114611427,-0.6732444445491725,1,0,0,0,1,0
0,0,1,0,1.1363354371040248,1,1,1,0,1,1,1,1,0,1,1.4939302790945277,1.9185966099791816,1,0,0,0,0,0
1,0,0,0,-1.1482880067403918,1,0,0,0,0,0,0,0,0,1,0.18090405759947986,-0.8813074728328949,1,0,1,0,0,1
1,1,0,0,-1.2706785483749141,1,0,0,1,0,0,0,1,0,1,0.7124463985346579,-0.9616288595518991,1,0,0,1,0,1
0,0,0,0,0.8915543538349802,1,1,1,0,1,1,1,1,2,0,0.7491044910129457,1.1026618598178872,0,0,0,0,0,0
0,0,0,0,-0.9443037706828545,1,0,0,0,0,0,0,0,1,1,-1.4903717040242925,-0.9267296832328625,0,1,0,1,0,0
1,0,1,0,1.625897603642114,1,1,1,1,1,1,1,1,2,0,1.5822429564285851,2.5371467693945755,1,0,1,0,0,0
1,0,1,0,1.5851007564306066,1,0,0,0,0,0,0,0,2,0,-1.4920379809551236,-0.3872576828813417,0,1,1,0,0,0
1,1,1,0,-0.5363352985677802,1,1,0,0,0,0,1,1,0,1,1.010709969153457,-0.2182453232650401,1,0,0,1,0,0
0,0,0,0,-0.25075736808722815,1,0,0,0,0,0,0,0,1,0,-1.4937042578859552,-0.7967679922839818,0,1,1,0,0,0
0,0,0,0,0.4019921872968909,1,1,0,1,0,0,1,1,0,1,1.2373236317465106,0.8976402991904677,1,0,0,1,0,1
0,1,1,0,1.3403196731615619,1,1,1,1,0,0,1,0,2,1,0.9357275072660493,1.65021483992776,1,0,1,0,0,0
0,0,1,1,-1.2706785483749141,1,0,0,0,0,0,0,0,0,0,-1.4953705348167863,-0.9910445138920541,0,1,0,1,0,0
0,0,0,0,-1.2706785483749141,1,0,0,0,0,0,1,1,0,1,0.7907614142837277,-0.9605854363413427,1,0,0,1,0,1
0,1,0,0,-0.25075736808722815,1,1,0,0,0,0,1,1,0,1,0.965720492021012,0.06763043593358264,1,0,0,1,0,0
1,0,1,0,1.4627102147960842,1,0,1,1,0,1,1,1,2,1,0.49916295138825395,1.4492559696733585,0,0,0,0,0,0
0,0,1,1,-1.2706785483749141,1,0,0,0,0,0,0,0,1,0,-1.498703088678449,-0.9910889148797373,0,1,0,0,1,0
1,0,0,0,0.15721110402784624,0,0,1,0,0,0,0,0,2,0,-1.1187919484489175,-0.4997031841891793,0,0,0,0,0,0
0,1,1,0,-0.08756997924119839,1,1,0,0,0,1,1,1,0,1,1.2289922470923542,0.2956517081809272,1,0,0,1,0,0
1,0,0,0,-0.12836682645270583,1,1,0,0,0,0,0,0,0,1,0.3791910123684021,-0.016220829306240116,1,0,1,0,0,0
0,1,1,0,-0.7403195346253174,1,0,0,0,0,0,0,0,1,0,-1.498703088678449,-0.8982908506217391,0,1,0,0,1,0
0,1,1,0,-1.0258974651058694,1,1,0,0,0,0,0,0,0,1,0.3408666429592825,-0.7843579162265126,1,0,0,1,0,0
0,0,1,1,0.7691638122004578,1,0,1,1,0,1,0,0,2,0,-0.13735483618929428,0.3861409210793962,0,0,1,0,0,0
1,0,0,0,-1.0666943123173769,1,0,1,1,1,1,0,1,0,1,1.1173516927266587,-0.7478603043508788,1,0,0,0,0,1
1,0,0,0,-1.2706785483749141,1,0,1,0,0,0,0,0,0,1,-0.5389275765196323,-0.9783014304269606,0,0,0,0,0,0
0,0,0,0,-0.25075736808722815,1,0,0,0,0,0,0,0,0,0,-1.457046165407667,-0.7696833897971975,0,1,0,0,1,0
1,0,0,0,-0.6179289929907951,1,0,0,0,0,0,0,0,1,0,-1.4853728732317988,-0.8497827715777855,0,1,1,0,0,0
0,0,0,0,0.9731480482579951,1,0,1,0,1,0,0,0,1,0,-0.3972940373989736,0.3409629161116865,0,0,0,0,1,0
1,0,0,0,-0.7811163818368249,1,0,0,1,1,0,0,0,0,1,0.4874990128724352,-0.5062301293786173,1,0,0,1,0,1
0,0,1,1,1.2179291315270397,1,0,0,0,0,0,0,0,1,0,-1.4887054270934612,-0.4471102142783664,0,1,0,0,0,0
1,0,0,0,-1.2706785483749141,1,0,0,0,0,0,0,0,0,1,0.1775715037378175,-0.9687552180750613,1,0,0,0,1,1
0,0,0,0,-0.6587258402023025,1,0,0,0,0,0,0,0,0,1,-1.4670438269926545,-0.8531794471355544,0,1,1,0,0,0
0,1,1,0,0.7691638122004578,0,0,0,1,0,0,0,0,0,1,-1.1721128102355183,-0.35184789520394766,0,0,1,0,0,0
0,0,0,0,1.2179291315270397,1,0,0,0,0,0,0,0,2,1,-1.4853728732317988,-0.4662692404636899,0,1,1,0,0,0
0,0,0,1,-0.2099605208757207,1,1,0,0,0,1,0,0,0,1,0.4958303975265916,-0.031627972032328734,1,0,0,1,0,1
0,0,0,0,-0.6587258402023025,1,0,1,0,0,0,1,1,0,1,0.9873820921218188,-0.3412360591476502,1,0,0,1,0,1
1,0,1,1,-1.1074911595288843,1,0,0,0,0,0,0,0,0,0,0.1775715037378175,-0.8575529444223546,1,0,1,0,0,0
1,0,0,0,-1.2706785483749141,1,0,0,0,0,0,0,0,0,1,-1.5020356425401116,-0.9911333158674205,0,1,0,0,1,0
0,0,1,1,0.320398492873876,1,1,1,1,0,1,1,1,0,1,1.515591879195334,0.984510831592752,1,0,1,0,0,0
0,0,0,0,-0.7811163818368249,1,0,0,0,0,0,0,0,2,0,-1.4870391501626299,-0.8806192575238045,0,1,1,0,0,0
0,0,1,0,1.2587259787385472,1,1,1,0,0,1,0,0,2,1,0.6674569214022135,1.3879826066704697,1,0,1,0,0,0
1,0,0,1,-0.6179289929907951,1,1,0,1,1,1,0,0,0,1,0.9357275072660493,-0.3085569322127762,1,0,1,0,0,0
0,1,1,0,-0.2099605208757207,1,1,0,1,1,1,1,1,0,1,0.672455752194707,0.025649302079067304,0,0,0,0,0,0
0,0,0,1,-0.2915542152987356,1,0,0,0,0,0,0,0,0,0,-1.4603787192693296,-0.7954803636411674,0,1,0,0,1,0
1,1,0,0,-1.2706785483749141,0,0,0,0,0,0,0,0,0,1,-1.2937510261862017,-0.9883582541372172,0,0,0,0,1,1
1,1,1,0,1.5851007564306066,1,1,1,1,1,1,0,1,2,1,0.6024721210997935,1.5892966848263375,0,0,0,0,0,0
0,0,1,0,0.7691638122004578,1,0,1,1,1,1,1,1,2,1,0.6407964905089126,0.9125812315458826,0,0,1,0,0,0
1,0,1,1,-0.2915542152987356,1,0,0,1,1,0,1,0,0,1,0.8174218451770285,0.0026495904591423013,1,0,0,0,0,1
0,0,0,1,-0.7811163818368249,1,0,0,0,0,0,1,1,0,0,0.0592658416487968,-0.6305084939040418,0,0,1,0,0,0
1,0,0,0,1.2587259787385472,1,1,0,1,0,0,1,1,2,0,1.0940238156950208,1.7765800508742975,1,0,0,0,0,0
0,0,0,0,-1.2706785483749141,1,1,0,0,1,0,1,1,0,1,1.2273259701615231,-0.9547689069548367,1,0,0,1,0,1
0,0,0,0,-0.4139447569332579,0,0,0,1,1,0,0,1,1,1,-0.6955576080177726,-0.5986063842536248,0,0,0,0,0,1
0,0,1,1,1.4627102147960842,0,0,1,1,1,1,0,1,2,1,-0.27398954451745916,0.7533370892198964,0,0,0,0,1,0
0,0,1,1,1.5035070620075917,1,1,1,1,1,1,1,1,2,1,1.6572254183159927,2.4038772048632926,1,0,0,0,0,0
1,0,1,0,-0.69952268741381,1,0,1,0,1,0,1,1,0,0,1.2373236317465106,-0.2585836205752752,1,0,0,1,0,0
0,1,1,0,0.9323512010464876,1,1,0,0,0,0,0,0,0,1,0.31253993513515094,0.7994919159166377,1,0,0,1,0,0
1,0,0,0,-0.8219132290483323,1,0,0,0,1,1,0,1,0,1,0.8257532298311849,-0.5133342874079377,1,0,0,1,0,1
1,0,0,0,-0.9443037706828545,1,0,0,0,0,0,1,1,0,1,0.7924276912145594,-0.6496675200893655,1,0,0,0,1,0
1,0,1,1,-0.12836682645270583,1,0,0,0,0,0,0,0,2,0,-1.4803740424393048,-0.7517009897854802,0,1,0,0,1,0
1,0,0,0,-1.0258974651058694,1,1,1,0,0,0,0,0,0,1,-0.3656347757131795,-0.8202783152622641,0,0,0,1,0,0
1,0,0,0,-0.69952268741381,1,0,0,1,0,0,1,0,0,1,0.6191348904081063,-0.49808254813874053,1,0,0,0,0,0
0,0,1,0,-0.9443037706828545,1,1,0,1,1,0,0,1,0,1,0.1475785189828543,-0.7094534500048651,0,0,1,0,0,0
1,1,1,0,1.625897603642114,1,1,0,1,1,0,1,1,1,0,1.3456316322505437,2.364915338171238,1,0,1,0,0,0
0,0,1,1,-0.9035069234713472,1,0,0,1,0,0,0,0,1,0,-0.5022694840413444,-0.7885982105502632,0,0,0,0,1,0
0,0,1,0,1.5851007564306066,1,1,1,1,1,1,1,1,2,1,1.7205439416875814,2.803019883641893,1,0,0,1,0,0
0,0,0,0,-1.0258974651058694,0,0,1,0,1,0,0,0,1,0,-0.9771584093282588,-0.8822398935742433,0,0,0,0,1,0
0,0,0,0,-0.8219132290483323,1,1,0,1,1,0,1,1,0,1,1.4022850478988074,-0.44306972439919035,1,0,0,1,0,1
1,0,0,0,0.6875701177774429,1,1,0,0,0,0,0,1,0,1,0.6624580906097195,0.7347996768621383,1,0,0,1,0,0
0,0,1,1,1.3811165203730693,0,0,0,1,1,0,1,1,2,1,-0.2623256060016402,0.6467525182862482,0,0,1,0,0,0
0,0,1,0,1.4219133675845768,1,1,0,1,1,0,0,1,2,1,0.9507239996435308,1.8277299886854046,1,0,0,1,0,0
1,1,1,0,0.8099606594119653,1,1,1,1,1,0,1,1,0,1,1.4822663405787084,1.5079318748967767,1,0,0,1,0,0
1,0,0,0,-0.7811163818368249,1,1,0,0,0,0,0,0,0,1,0.3458654737517765,-0.5560480375592269,1,0,0,0,1,1
1,0,1,1,1.625897603642114,1,1,1,1,0,0,1,0,2,1,1.0423692308392511,2.087897576015424,1,0,0,0,0,0
1,0,0,1,0.1980079512393537,1,0,0,0,0,0,0,0,1,0,-1.4770414885776424,-0.6644086480002053,0,1,0,0,0,0
0,0,1,1,-0.7811163818368249,0,0,1,1,0,1,0,0,2,0,-0.8021993315909746,-0.737692478171414,0,0,0,0,1,0
1,1,0,0,-1.2706785483749141,1,0,0,0,0,0,0,0,0,0,-0.650568130885328,-0.9797888635143496,0,0,0,0,1,1
1,1,0,0,0.11641425681633881,1,1,1,1,1,0,1,1,1,1,1.4572721866162393,0.6546336936000257,1,0,0,1,0,0
1,0,0,0,-0.985100617894362,1,1,0,0,0,0,1,0,0,1,0.7474382140821145,-0.6614337818254274,1,0,0,1,0,1
0,0,0,0,-0.2915542152987356,1,0,0,0,0,0,0,0,1,0,-1.4903717040242925,-0.7730134638734415,0,1,1,0,0,0
1,0,0,0,-0.332351062510243,0,0,0,1,1,0,1,1,0,1,-0.3489720064048667,-0.44913045921795436,0,0,1,0,0,1
1,0,1,0,-0.5771321457792876,1,0,1,0,0,0,0,0,0,0,0.33920036602845133,-0.36130530558048046,1,0,0,1,0,0
1,1,0,0,1.3811165203730693,1,1,1,1,0,1,0,0,1,1,-0.025714281823598552,0.8536389203963646,0,0,1,0,0,0
1,0,0,0,1.2587259787385472,1,0,0,0,1,1,1,0,1,1,0.8474148299319914,1.5829917445753157,1,0,1,0,0,0
0,0,0,1,-0.046773132029690946,0,0,0,0,0,0,0,0,0,0,-1.320411457079502,-0.6494011141632658,0,0,1,0,0,0
1,0,1,1,0.4427890345083983,1,0,0,0,0,0,1,0,0,0,-0.28232092917161555,0.10990017620803938,0,0,0,1,0,1
0,1,1,0,1.625897603642114,1,1,0,1,1,1,1,0,2,0,0.4241804895008464,1.3961745888980297,0,0,1,0,0,0
0,0,1,1,0.36119534008538345,1,0,0,0,0,0,0,0,2,1,-1.4870391501626299,-0.6091738193222389,0,1,0,0,1,0
0,0,0,1,-1.2706785483749141,1,0,0,0,0,0,0,0,0,1,-0.673896007916966,-0.9800996704281323,0,0,0,1,0,1
0,0,1,1,-0.046773132029690946,1,1,1,0,1,1,0,0,0,0,0.8224206759695222,0.25362617333872844,1,0,0,1,0,0
0,0,0,0,-1.2706785483749141,1,0,0,0,0,0,0,0,0,0,-1.4753752116468108,-0.9907781079659547,0,1,0,0,1,0
1,0,0,0,-1.2298817011634067,0,0,0,1,0,0,1,1,0,0,-0.440617237600587,-0.9568335528821078,0,0,0,1,0,0
0,0,1,1,1.3811165203730693,1,0,0,0,0,0,0,0,2,0,-1.4870391501626299,-0.38965533621623727,0,1,1,0,0,0
0,0,1,1,0.8099606594119653,1,0,1,1,1,0,1,1,2,0,0.48583273594160403,0.7834631593629835,0,0,0,1,0,0
1,0,1,0,1.2995228259500544,1,1,1,1,1,1,1,1,1,1,1.6788870184167994,2.284149941575401,1,0,0,1,0,0
0,0,0,1,-0.332351062510243,0,0,1,0,0,1,0,0,2,0,-0.9621619169507771,-0.6309303032870327,0,0,0,0,1,0
0,1,0,0,-1.1890848539518992,0,0,0,0,1,0,0,1,0,1,-0.7822040084209991,-0.9411156032422364,0,0,0,1,0,1
0,0,1,1,1.0139448954695025,1,0,1,1,0,1,0,0,1,0,-0.16734782094425724,0.5583945527965753,0,0,0,0,1,0
1,0,0,0,-1.1482880067403918,1,1,0,0,0,0,0,0,0,0,-0.46394511463222476,-0.9045513898850778,0,0,0,1,0,0
1,0,0,0,-1.0258974651058694,1,1,0,0,0,0,0,0,0,1,0.3491980276134389,-0.7542984475649505,1,0,0,0,0,1
1,1,0,0,-1.2298817011634067,1,1,0,0,0,0,0,1,0,1,0.6474615982322378,-0.9172056713748047,1,0,0,1,0,0
0,0,0,0,0.7691638122004578,1,1,0,0,0,0,0,0,2,0,-1.3287428417336584,-0.45163911502205817,0,1,0,0,1,0
0,1,0,0,-0.332351062510243,1,0,0,0,0,0,0,0,0,0,0.17923778066864868,-0.23052219635945953,1,0,1,0,0,0
1,0,1,1,0.320398492873876,1,0,0,0,0,0,0,0,2,0,-1.4820403193701361,-0.6546626312037314,0,1,0,0,0,0
0,1,1,0,1.0139448954695025,1,1,0,1,1,0,0,1,0,1,1.0207076307384444,1.4098500931044715,1,0,0,0,0,1
1,0,1,1,1.4219133675845768,1,0,0,0,0,0,0,0,2,1,-1.512033304125099,-0.39023254905611954,0,1,0,0,0,0
0,0,1,1,1.5035070620075917,1,1,0,0,1,0,0,0,2,1,0.48583273594160403,1.4070084298927432,1,0,1,0,0,0
0,0,1,1,0.36119534008538345,1,0,1,1,1,0,0,0,1,1,-0.1440199439126195,0.11522829473002971,0,0,0,0,0,0
